DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD= Rt,RESM,SP,TENS,,porosity,log rt,calculated log rt,,,
1128.6744,14.75,18.2232,2.2341,0.0328481,109.967,59.0168,0.356074,25.2624,23.0794,35.5985,424.3221,,,,,,,
1128.8268,14.75,18.1037,2.2282,0.0263661,109.8295,60.4311,0.357068,25.4986,23.2703,34.8045,424.2223,,,,,,,
1128.9792,14.75,17.9843,2.2223,0.0198841,109.692,61.8454,0.358063,25.7349,23.4612,34.0104,424.1225,,,,,,,
1129.1316,14.75,17.8945,2.218,0.0201341,109.6346,62.856,0.360675,26.9134,24.6593,33.5505,424.7058,,,,,,,
1129.284,14.75,17.8094,2.214,0.0214482,109.5899,63.8028,0.363542,28.2408,26.0166,33.1434,425.3971,,,,,,,
1129.4364,14.75,17.7243,2.21,0.0227623,109.5452,64.7496,0.36641,29.5683,27.3738,32.7363,426.0883,,,,,,,
1129.5888,14.75,17.6842,2.2052,0.0233054,109.9217,62.5119,0.362042,30.2265,28.323,32.5383,425.974,,,,,,,
1129.7412,14.75,17.6764,2.1999,0.0232964,110.5997,57.9936,0.352493,30.4053,28.9799,32.4899,425.2827,,,,,,,
1129.8936,14.75,17.6686,2.1945,0.0232874,111.2778,53.4752,0.342944,30.5842,29.6368,32.4416,424.5915,,,,,,,
1130.046,14.75,17.6674,2.1937,0.0240507,111.5502,50.8698,0.338028,30.5426,29.6382,32.4828,424.1133,,,,,,,
1130.1984,14.75,17.6815,2.2033,0.0266003,110.8843,52.6892,0.343827,29.9913,28.1232,32.7311,424.1277,,,,,,,
1130.3508,14.75,17.6955,2.2128,0.0291499,110.2184,54.5085,0.349627,29.44,26.6083,32.9794,424.1422,,,,,,,
1130.5032,14.75,17.7098,2.2222,0.0317348,109.5722,56.2923,0.355372,28.8768,25.1115,33.242,424.1669,,,,,,,
1130.6556,14.75,17.7392,2.2223,0.0359629,109.8484,56.4172,0.358579,27.7604,24.4628,34.1737,424.664,,,,,,,
1130.808,14.75,17.7685,2.2224,0.040191,110.1245,56.542,0.361786,26.6439,23.8141,35.1055,425.1612,,,,,,,
1130.9604,14.75,17.7978,2.2225,0.0444191,110.4007,56.6669,0.364993,25.5275,23.1654,36.0372,425.6583,,,,,,,
1131.1128,14.75,17.7774,2.2286,0.056185,110.4082,57.7323,0.374639,25.6535,23.2653,37.9165,425.4088,,,,,,,
1131.2652,14.75,17.7396,2.2367,0.0705971,110.3213,59.1279,0.386545,26.2157,23.6279,40.1285,424.8972,,,,,,,
1131.4176,14.75,17.7017,2.2448,0.0850092,110.2345,60.5235,0.39845,26.7779,23.9905,42.3404,424.3855,,,,,,,
1131.57,14.75,17.6527,2.2337,0.0816377,110.4256,59.4332,0.400654,27.6846,25.1124,44.037,424.4264,,,,,,,
1131.7224,14.75,17.5906,2.1998,0.0573322,110.9441,55.4165,0.391437,28.997,27.128,45.127,425.1176,,,,,,,
1131.8748,14.75,17.5285,2.1659,0.0330268,111.4625,51.3999,0.38222,30.3093,29.1436,46.217,425.8089,,,,,,,
1132.0272,14.75,17.4802,2.1398,0.0134325,111.8422,48.2684,0.373806,31.7036,30.9072,47.3552,426.3642,,,,,,,
1132.1796,14.75,17.4954,2.1491,0.0155235,111.5831,49.2115,0.369088,33.475,31.5107,48.7156,426.2935,,,,,,,
1132.332,14.75,17.5106,2.1585,0.0176145,111.324,50.1545,0.364371,35.2464,32.1142,50.0759,426.2227,,,,,,,
1132.4844,14.75,17.5258,2.1678,0.0197055,111.0649,51.0976,0.359654,37.0177,32.7177,51.4363,426.1519,,,,,,,
1132.6368,14.75,17.5534,2.1669,0.0197909,111.5013,51.6412,0.36077,37.7387,34.0723,52.7283,426.2082,,,,,,,
1132.7892,14.75,17.5824,2.1648,0.0196475,112.0169,52.1393,0.362551,38.3399,35.5125,54.0126,426.279,,,,,,,
1132.9416,14.75,17.6114,2.1627,0.0195041,112.5325,52.6374,0.364333,38.9411,36.9527,55.2969,426.3497,,,,,,,
1133.094,14.75,17.6713,2.1649,0.020019,112.3739,53.2361,0.361946,38.763,36.7305,56.4048,425.9504,,,,,,,
1133.2464,14.75,17.7504,2.1697,0.0209429,111.7964,53.8973,0.35697,38.1009,35.4754,57.403,425.2592,,,,,,,
1133.3988,14.75,17.8296,2.1746,0.0218667,111.2189,54.5585,0.351995,37.4388,34.2204,58.4013,424.5679,,,,,,,
1133.5512,14.75,17.86,2.1793,0.0248262,110.7656,55.326,0.348666,36.917,33.2985,59.3097,424.3283,,,,,,,
1133.7036,14.75,17.7942,2.1839,0.0318094,110.5576,56.3037,0.348593,36.6725,33.0353,60.0404,424.9815,,,,,,,
1133.856,14.75,17.7284,2.1886,0.0387926,110.3496,57.2814,0.348521,36.428,32.7721,60.7712,425.6346,,,,,,,
1134.0084,14.75,17.6685,2.193,0.0450324,110.1666,58.2368,0.348935,36.1231,32.4718,61.4714,426.2539,,,,,,,
1134.1608,14.75,17.711,2.1943,0.0385273,110.4131,58.8097,0.357699,34.7835,31.5342,61.647,426.292,,,,,,,
1134.3132,14.75,17.7534,2.1956,0.0320222,110.6596,59.3827,0.366462,33.444,30.5967,61.8226,426.3301,,,,,,,
1134.4656,14.75,17.7958,2.197,0.0255172,110.9061,59.9556,0.375226,32.1044,29.6591,61.9982,426.3682,,,,,,,
1134.618,14.75,17.8217,2.1963,0.0286785,110.9708,58.848,0.388232,31.5779,28.8272,62.2085,426.1057,,,,,,,
1134.7704,14.75,17.8429,2.1951,0.0346577,110.9824,57.2503,0.402474,31.2885,28.0261,62.429,425.7555,,,,,,,
1134.9228,14.75,17.864,2.1938,0.040637,110.9941,55.6527,0.416716,30.9991,27.2249,62.6494,425.4054,,,,,,,
1135.0752,14.75,17.8345,2.1967,0.043997,110.9824,55.5569,0.420632,30.5167,26.7334,62.6857,425.6693,,,,,,,
1135.2276,14.75,17.7529,2.2037,0.0446681,110.9467,57.003,0.413947,29.8361,26.5596,62.533,426.5638,,,,,,,
1135.38,14.75,17.6714,2.2107,0.0453392,110.911,58.449,0.407262,29.1556,26.3859,62.3803,427.4583,,,,,,,
1135.5324,14.75,17.6064,2.2167,0.0477594,110.864,59.1801,0.401476,28.6067,26.196,62.2092,428.0569,,,,,,,
1135.6848,14.75,17.6023,2.219,0.0566574,110.7755,57.2634,0.399024,28.5452,25.9461,61.9702,427.5598,,,,,,,
1135.8372,14.75,17.5983,2.2212,0.0655555,110.687,55.3468,0.396573,28.4837,25.6963,61.7312,427.0627,,,,,,,
1135.9896,14.75,17.5943,2.2234,0.0744536,110.5984,53.4301,0.394121,28.4223,25.4464,61.4922,426.5655,,,,,,,
1136.142,14.75,17.593,2.2111,0.0632347,111.1358,54.5029,0.396155,28.5644,25.2087,61.4188,426.4876,,,,,,,
1136.2944,14.75,17.5918,2.1977,0.0505425,111.7191,55.7947,0.398517,28.7215,24.9719,61.3576,426.4405,,,,,,,
1136.4468,14.75,17.5906,2.1843,0.0378503,112.3023,57.0865,0.40088,28.8786,24.7351,61.2963,426.3933,,,,,,,
1136.5992,14.75,17.5768,2.1697,0.0311379,112.6742,57.5108,0.402099,29.233,25.4546,61.1409,426.3768,,,,,,,
1136.7516,14.75,17.5561,2.1546,0.0276325,112.9328,57.4699,0.402705,29.6931,26.6871,60.935,426.3768,,,,,,,
1136.904,14.75,17.5355,2.1394,0.024127,113.1914,57.429,0.403311,30.1532,27.9196,60.7291,426.3768,,,,,,,
1137.0564,14.75,17.5565,2.1359,0.0218039,113.033,56.8265,0.400167,30.9177,28.6308,60.432,426.3997,,,,,,,
1137.2088,14.75,17.6484,2.1521,0.0214933,112.1646,55.268,0.390637,32.2002,28.4545,59.9798,426.4614,,,,,,,
1137.3612,14.75,17.7403,2.1683,0.0211828,111.2963,53.7094,0.381107,33.4827,28.2783,59.5275,426.523,,,,,,,
1137.5136,14.75,17.8408,2.188,0.0222977,109.7958,51.8841,0.369967,34.9142,28.4436,59.102,426.5737,,,,,,,
1137.666,14.75,18.0288,2.2425,0.0379602,101.8434,47.3358,0.342386,37.867,32.0939,58.9484,426.512,,,,,,,
1137.8184,14.75,18.2167,2.297,0.0536227,93.891,42.7875,0.314806,40.8198,35.7443,58.7948,426.4503,,,,,,,
1137.9708,14.75,18.4047,2.3515,0.0692852,85.9386,38.2392,0.287225,43.7726,39.3946,58.6412,426.3886,,,,,,,
1138.1232,14.75,18.4707,2.3407,0.0693083,79.3537,38.0663,0.269586,50.0613,46.623,58.4504,426.3768,,,,,,,
1138.2756,14.75,18.5077,2.3144,0.0656247,73.0929,38.9304,0.254303,57.1407,54.6994,58.2508,426.3768,,,,,,,
1138.428,14.75,18.5448,2.2881,0.0619411,66.8321,39.7945,0.239019,64.2201,62.7758,58.0513,426.3768,,,,,,,
1138.5804,14.75,18.7093,2.2844,0.0601477,67.0659,40.559,0.225311,70.4891,67.4325,57.6343,426.7415,,,,,,,
1138.7328,14.75,18.988,2.301,0.0600469,73.1158,41.2343,0.213013,76.0325,69.0266,57.0227,427.4328,,,,,,,
1138.8852,14.75,19.2667,2.3176,0.0599461,79.1657,41.9096,0.200715,81.5758,70.6208,56.4112,428.1241,,,,,,,
1139.0376,14.75,19.4769,2.3258,0.0601753,84.0458,42.468,0.196081,85.6521,72.2391,55.7761,428.8037,,,,,,,
1139.19,14.75,19.478,2.3086,0.061412,85.3546,42.6693,0.214847,85.2494,73.9312,55.0694,429.4478,,,,,,,
1139.3424,14.75,19.479,2.2914,0.0626488,86.6634,42.8707,0.233612,84.8467,75.6232,54.3627,430.0919,,,,,,,
1139.4948,14.75,19.48,2.2742,0.0638855,87.9722,43.072,0.252378,84.444,77.3153,53.6559,430.736,,,,,,,
1139.6472,14.75,19.1054,2.2896,0.0721188,87.5713,45.0563,0.253604,79.7354,73.3709,52.9853,429.9256,,,,,,,
1139.7996,14.75,18.7175,2.3062,0.0805992,87.11,47.1035,0.254211,74.8747,69.2275,52.3159,429.0637,,,,,,,
1139.952,14.75,18.3296,2.3228,0.0890797,86.6487,49.1507,0.254818,70.0139,65.0841,51.6466,428.2019,,,,,,,
1140.1044,14.75,18.3443,2.3004,0.0805123,87.0005,48.2644,0.256404,66.6227,60.4116,51.4059,428.0796,,,,,,,
1140.2568,14.75,18.5442,2.2601,0.0641069,87.7262,46.0293,0.25844,63.907,55.4959,51.3622,428.2973,,,,,,,
1140.4092,14.75,18.744,2.2197,0.0477014,88.4518,43.7942,0.260475,61.1913,50.5803,51.3186,428.515,,,,,,,
1140.5616,14.75,18.8224,2.2109,0.0438088,89.6883,43.3336,0.26372,58.1124,47.3913,51.0971,428.6103,,,,,,,
1140.714,14.75,18.7218,2.2484,0.0583603,91.6778,45.4886,0.268748,54.4981,46.7475,50.6134,428.525,,,,,,,
1140.8664,14.75,18.6211,2.2859,0.0729119,93.6672,47.6436,0.273777,50.8839,46.1037,50.1296,428.4398,,,,,,,
1141.0188,14.75,18.5393,2.312,0.0824086,96.0491,49.3194,0.279264,47.4301,45.2916,49.7012,428.3171,,,,,,,
1141.1712,14.75,18.5911,2.2566,0.055984,101.2196,47.5897,0.288011,45.1175,43.2832,49.6663,427.9288,,,,,,,
1141.3236,14.75,18.6429,2.2012,0.0295594,106.3902,45.8601,0.296758,42.8048,41.2748,49.6313,427.5406,,,,,,,
1141.476,14.75,18.6947,2.1458,0.0031348,111.5607,44.1304,0.305505,40.4921,39.2664,49.5964,427.1523,,,,,,,
1141.6284,14.75,18.733,2.1702,0.0036632,111.159,45.1237,0.316742,37.2207,35.5581,49.6195,427.8173,,,,,,,
1141.7808,14.75,18.7688,2.2095,0.0092296,109.7157,46.6259,0.328443,33.7702,31.5321,49.6535,428.6791,,,,,,,
1141.9332,14.75,18.8045,2.2488,0.0147961,108.2724,48.1281,0.340145,30.3196,27.5061,49.6875,429.5409,,,,,,,
1142.0856,14.75,18.7812,2.272,0.0203732,107.0628,49.855,0.350728,27.6537,24.7105,49.4848,429.9798,,,,,,,
1142.238,14.75,18.7118,2.2826,0.0259588,106.0356,51.7571,0.360439,25.6003,22.8751,49.0975,430.0887,,,,,,,
1142.3904,14.75,18.6423,2.2931,0.0315443,105.0084,53.6593,0.37015,23.5468,21.0398,48.7101,430.1975,,,,,,,
1142.5428,14.75,18.6143,2.2962,0.0356937,104.6371,54.6664,0.375321,21.8874,19.5874,48.4194,430.1362,,,,,,,
1142.6952,14.75,18.6922,2.2802,0.0361656,105.9456,53.3818,0.368866,21.2371,19.1161,48.3763,429.6391,,,,,,,
1142.8476,14.75,18.7702,2.2641,0.0366375,107.2541,52.0971,0.362412,20.5869,18.6447,48.3331,429.1419,,,,,,,
1143,14.75,18.8481,2.248,0.0371094,108.5625,50.8125,0.355957,19.9366,18.1733,48.2899,428.6448,,,,,,,
1143.1524,14.75,18.8721,2.2434,0.0450981,108.7156,50.9262,0.36438,19.7551,18.1588,48.6099,429.1419,,,,,,,
1143.3048,14.75,18.8961,2.2388,0.0530867,108.8686,51.0398,0.372803,19.5735,18.1444,48.9299,429.6391,,,,,,,
1143.4572,14.75,18.9201,2.2342,0.0610754,109.0217,51.1535,0.381226,19.3919,18.1299,49.2499,430.1362,,,,,,,
1143.6096,14.75,18.8935,2.2328,0.0576575,108.7072,51.9594,0.382845,19.3423,17.9824,49.1461,429.9183,,,,,,,
1143.762,14.75,18.847,2.2328,0.0497853,108.2102,53.0358,0.381806,19.3442,17.7829,48.8767,429.4211,,,,,,,
1143.9144,14.75,18.8006,2.2328,0.041913,107.7132,54.1121,0.380767,19.3462,17.5835,48.6074,428.924,,,,,,,
1144.0668,14.75,18.733,2.2282,0.0364993,107.3918,55.5457,0.383186,19.3435,17.5126,48.2319,428.6448,,,,,,,
1144.2192,14.75,18.6381,2.2179,0.034236,107.2955,57.4371,0.390034,19.3349,17.6065,47.7203,428.6448,,,,,,,
1144.3716,14.75,18.5433,2.2076,0.0319727,107.1992,59.3285,0.396882,19.3263,17.7005,47.2088,428.6448,,,,,,,
1144.524,14.75,18.4667,2.2012,0.0301632,107.1237,60.4792,0.40247,19.4115,17.8327,46.8275,428.7536,,,,,,,
1144.6764,14.75,18.4877,2.2154,0.0307811,107.1589,57.6674,0.401318,19.9986,18.1698,47.1431,429.4449,,,,,,,
1144.8288,14.75,18.5088,2.2296,0.0313991,107.1942,54.8556,0.400166,20.5856,18.5068,47.4588,430.1362,,,,,,,
1144.9812,14.75,18.5298,2.2439,0.032017,107.2294,52.0439,0.399014,21.1727,18.8439,47.7744,430.8275,,,,,,,
1145.1336,14.75,18.61,2.2663,0.024534,102.5104,50.3269,0.385024,22.1274,20.4497,47.9053,430.9128,,,,,,,
1145.286,14.75,18.6985,2.2899,0.0159109,97.1223,48.7639,0.369228,23.1338,22.234,48.0103,430.9128,,,,,,,
1145.4384,14.75,18.7871,2.3135,0.0072879,91.7343,47.201,0.353431,24.1402,24.0183,48.1152,430.9128,,,,,,,
1145.5908,14.75,18.8055,2.33,0.014774,89.6898,46.8196,0.335845,24.2229,24.1526,47.8988,430.9128,,,,,,,
1145.7432,14.75,18.7765,2.3416,0.0331889,89.9137,47.2399,0.317046,23.6789,23.1674,47.4643,430.9128,,,,,,,
1145.8956,14.75,18.7474,2.3532,0.0516037,90.1375,47.6602,0.298246,23.1349,22.1823,47.0299,430.9128,,,,,,,
1146.048,14.75,18.7215,2.3481,0.0607255,92.1062,48.5418,0.294566,22.4414,21.1136,46.7406,430.7025,,,,,,,
1146.2004,14.75,18.7024,2.3065,0.0496349,97.8698,50.427,0.323772,21.4229,19.8634,46.7667,430.0348,,,,,,,
1146.3528,14.75,18.6833,2.265,0.0385442,103.6334,52.3122,0.352977,20.4045,18.6131,46.7929,429.3671,,,,,,,
1146.5052,14.75,18.6653,2.2252,0.0281408,109.1921,54.2068,0.381177,19.4015,17.3957,46.8249,428.7272,,,,,,,
1146.6576,14.75,18.6775,2.2347,0.0371904,108.9514,56.3678,0.380905,18.8356,17.107,47.0223,428.8741,,,,,,,
1146.81,14.75,18.6896,2.2441,0.04624,108.7107,58.5288,0.380634,18.2696,16.8183,47.2198,429.0211,,,,,,,
1146.9624,14.75,18.7018,2.2536,0.0552896,108.47,60.6898,0.380362,17.7037,16.5297,47.4172,429.1681,,,,,,,
1147.1148,14.75,18.7387,2.2494,0.0536017,109.0234,60.8348,0.393123,17.566,16.4749,47.662,429.8713,,,,,,,
1147.2672,14.75,18.7838,2.2408,0.0483971,109.837,60.3195,0.410153,17.5685,16.4968,47.9222,430.7567,,,,,,,
1147.4196,14.75,18.8289,2.2322,0.0431924,110.6505,59.8041,0.427182,17.571,16.5188,48.1825,431.6422,,,,,,,
1147.572,14.75,18.9045,2.2318,0.0413782,111.0391,58.1143,0.432934,17.5593,16.4792,48.3549,431.937,,,,,,,
1147.7244,14.75,19.0141,2.2408,0.0433501,110.9532,55.1129,0.426093,17.5317,16.3711,48.429,431.5723,,,,,,,
1147.8768,14.75,19.1237,2.2498,0.045322,110.8673,52.1115,0.419253,17.5042,16.2629,48.5032,431.2076,,,,,,,
1148.0292,14.75,19.1992,2.2535,0.0462705,110.738,50.1426,0.410922,17.4622,16.1652,48.5749,430.9128,,,,,,,
1148.1816,14.75,19.1304,2.2352,0.0429014,110.4254,52.5296,0.396302,17.3593,16.1115,48.6363,430.9128,,,,,,,
1148.334,14.75,19.0617,2.2168,0.0395322,110.1128,54.9167,0.381682,17.2564,16.0578,48.6977,430.9128,,,,,,,
1148.4864,14.75,18.9929,2.1984,0.036163,109.8002,57.3038,0.367062,17.1535,16.0041,48.7591,430.9128,,,,,,,
1148.6388,14.75,18.871,2.2012,0.0376974,109.6306,56.3144,0.374659,17.3085,16.1079,48.5424,430.9128,,,,,,,
1148.7912,14.75,18.7438,2.206,0.0397122,109.475,54.9943,0.384432,17.4887,16.2273,48.2983,430.9128,,,,,,,
1148.9436,14.75,18.6166,2.2109,0.0417271,109.3194,53.6741,0.394205,17.6689,16.3466,48.0543,430.9128,,,,,,,
1149.096,14.75,18.5771,2.2169,0.0442016,109.1401,52.9101,0.393159,17.8896,16.5929,47.8244,430.9128,,,,,,,
1149.2484,14.75,18.5891,2.2235,0.0469461,108.9469,52.4729,0.385756,18.1341,16.9138,47.603,430.9128,,,,,,,
1149.4008,14.75,18.6011,2.2302,0.0496907,108.7537,52.0357,0.378354,18.3786,17.2347,47.3815,430.9128,,,,,,,
1149.5532,14.75,18.6189,2.2326,0.0501846,108.8279,51.7114,0.37846,18.5502,17.4636,47.1637,430.9128,,,,,,,
1149.7056,14.75,18.6475,2.2269,0.0464819,109.4006,51.5974,0.392568,18.5859,17.521,46.9528,430.9128,,,,,,,
1149.858,14.75,18.6762,2.2213,0.0427791,109.9734,51.4834,0.406676,18.6215,17.5784,46.7419,430.9128,,,,,,,
1150.0104,14.75,18.7005,2.2154,0.0392613,110.5027,51.6117,0.419275,18.6437,17.6114,46.5224,430.9128,,,,,,,
1150.1628,14.75,18.6661,2.2063,0.0382684,110.4381,55.0482,0.411278,18.4816,17.3119,46.186,430.9128,,,,,,,
1150.3152,14.75,18.6317,2.1973,0.0372754,110.3736,58.4847,0.403282,18.3195,17.0123,45.8495,430.9128,,,,,,,
1150.4676,14.75,18.5974,2.1882,0.0362824,110.309,61.9212,0.395285,18.1574,16.7128,45.5131,430.9128,,,,,,,
1150.62,14.75,18.5741,2.1894,0.0342295,110.1948,60.8293,0.393753,18.0318,16.628,45.5151,430.9128,,,,,,,
1150.7724,14.75,18.5537,2.1933,0.0318905,110.0672,58.5147,0.393966,17.916,16.6012,45.6086,430.9128,,,,,,,
1150.9248,14.75,18.5334,2.1973,0.0295514,109.9396,56.2001,0.394179,17.8002,16.5744,45.702,430.9128,,,,,,,
1151.0772,14.75,18.5269,2.2045,0.0328433,109.8565,55.2349,0.388789,17.8194,16.6342,45.9064,430.9918,,,,,,,
1151.2296,14.75,18.5339,2.215,0.0416202,109.8166,55.584,0.377942,17.97,16.7785,46.219,431.1478,,,,,,,
1151.382,14.75,18.541,2.2254,0.0503972,109.7767,55.9332,0.367096,18.1207,16.9227,46.5315,431.3039,,,,,,,
1151.5344,14.75,18.5409,2.2299,0.0559493,109.6713,56.2221,0.361385,18.2688,17.0797,46.6487,431.5369,,,,,,,
1151.6868,14.75,18.5164,2.2145,0.0504396,109.3411,56.304,0.373293,18.4079,17.2807,46.0959,432.034,,,,,,,
1151.8392,14.75,18.4919,2.199,0.0449298,109.0108,56.386,0.385201,18.5471,17.4816,45.543,432.5312,,,,,,,
1151.9916,14.75,18.4674,2.1835,0.03942,108.6806,56.4679,0.397108,18.6863,17.6825,44.9902,433.0283,,,,,,,
1152.144,14.75,18.443,2.1827,0.0413486,109.6371,54.6903,0.394641,18.6028,17.5517,44.246,433.0917,,,,,,,
1152.2964,14.75,18.4187,2.1828,0.0437111,110.6687,52.8041,0.391334,18.5063,17.4016,43.4906,433.1298,,,,,,,
1152.4488,14.75,18.3943,2.1829,0.0460736,111.7003,50.918,0.388028,18.4098,17.2514,42.7352,433.1679,,,,,,,
1152.6012,14.75,18.3449,2.1624,0.0468292,111.3788,51.777,0.389976,18.3151,17.1478,42.182,433.1807,,,,,,,
1152.7536,14.75,18.2828,2.1315,0.0467718,110.3727,54.0248,0.394582,18.2213,17.0678,41.7311,433.1807,,,,,,,
1152.906,14.75,18.2207,2.1006,0.0467144,109.3666,56.2727,0.399189,18.1275,16.9878,41.2802,433.1807,,,,,,,
1153.0584,14.75,18.2063,2.097,0.0439378,108.5652,58.0178,0.398114,18.0659,16.9617,41.0263,433.1807,,,,,,,
1153.2108,14.75,18.2685,2.1373,0.0367847,108.0933,58.9538,0.387896,18.056,17.0224,41.0896,433.1807,,,,,,,
1153.3632,14.75,18.3306,2.1777,0.0296316,107.6214,59.8899,0.377678,18.0462,17.0831,41.1528,433.1807,,,,,,,
1153.5156,14.75,18.3917,2.2143,0.0231889,107.3413,60.5371,0.368882,18.0262,17.1265,41.222,433.1226,,,,,,,
1153.668,14.75,18.4434,2.2185,0.0229764,108.7424,58.652,0.372551,17.9176,17.0178,41.3431,432.5547,,,,,,,
1153.8204,14.75,18.495,2.2228,0.0227639,110.1435,56.7668,0.376221,17.8089,16.9091,41.4643,431.9868,,,,,,,
1153.9728,14.75,18.5466,2.2271,0.0225514,111.5446,54.8816,0.37989,17.7002,16.8004,41.5854,431.4189,,,,,,,
1154.1252,14.75,18.5828,2.2228,0.0186276,111.6718,53.6707,0.380224,17.4312,16.4862,41.9453,431.5232,,,,,,,
1154.2776,14.75,18.6156,2.2166,0.0138975,111.5223,52.6062,0.379834,17.1273,16.1274,42.357,431.7736,,,,,,,
1154.43,14.75,18.6485,2.2104,0.0091675,111.3728,51.5417,0.379443,16.8235,15.7685,42.7687,432.024,,,,,,,
1154.5824,14.75,18.7128,2.2176,0.0133745,111.3535,52.3171,0.379119,16.6671,15.5415,42.5616,432.3107,,,,,,,
1154.7348,14.75,18.8038,2.2359,0.0251737,111.4449,54.6556,0.378852,16.636,15.4264,41.8289,432.6282,,,,,,,
1154.8872,14.75,18.8949,2.2543,0.036973,111.5362,56.9941,0.378585,16.6049,15.3113,41.0961,432.9457,,,,,,,
1155.0396,14.75,18.9601,2.2637,0.0455183,110.9789,57.8138,0.38243,16.6651,15.3647,40.5449,433.0011,,,,,,,
1155.192,14.75,18.9516,2.2475,0.0447953,108.5739,54.3076,0.397987,16.9854,15.8979,40.5106,432.3098,,,,,,,
1155.3444,14.75,18.9431,2.2314,0.0440722,106.1688,50.8014,0.413544,17.3058,16.4311,40.4764,431.6185,,,,,,,
1155.4968,14.75,18.9346,2.2152,0.0433492,103.7638,47.2952,0.429101,17.6261,16.9643,40.4421,430.9273,,,,,,,
1155.6492,14.75,18.6793,2.205,0.0413282,103.5217,46.8291,0.405664,17.9287,17.1466,40.5019,431.5895,,,,,,,
1155.8016,14.75,18.4187,2.1949,0.0392793,103.3261,46.4282,0.381392,18.2309,17.3213,40.5636,432.2808,,,,,,,
1155.954,14.75,18.1581,2.1848,0.0372305,103.1304,46.0273,0.357119,18.5331,17.496,40.6254,432.9721,,,,,,,
1156.1064,14.75,18.0953,2.1828,0.0414534,105.2539,47.0381,0.352055,18.6896,17.5615,40.6466,433.1807,,,,,,,
1156.2588,14.75,18.1181,2.1842,0.0483878,108.3801,48.6592,0.355296,18.783,17.5797,40.6502,433.1807,,,,,,,
1156.4112,14.75,18.1408,2.1857,0.0553222,111.5062,50.2803,0.358536,18.8765,17.598,40.6538,433.1807,,,,,,,
1156.5636,14.75,18.1355,2.1813,0.0584265,113.1173,50.9636,0.363422,18.8961,17.6213,40.4594,433.1807,,,,,,,
1156.716,14.75,18.091,2.1689,0.0561831,112.6131,50.3375,0.370605,18.8128,17.6517,39.9884,433.1807,,,,,,,
1156.8684,14.75,18.0466,2.1564,0.0539398,112.1089,49.7114,0.377788,18.7294,17.6822,39.5175,433.1807,,,,,,,
1157.0208,14.75,18.0114,2.1472,0.0515717,111.6556,49.3708,0.383992,18.643,17.6868,39.0182,433.1807,,,,,,,
1157.1732,14.75,18.0351,2.1587,0.0484147,111.5239,50.8367,0.384008,18.5377,17.5286,38.3392,433.1807,,,,,,,
1157.3256,14.75,18.0587,2.1702,0.0452576,111.3923,52.3026,0.384023,18.4323,17.3704,37.6601,433.1807,,,,,,,
1157.478,14.75,18.0824,2.1817,0.0421006,111.2606,53.7685,0.384038,18.327,17.2122,36.9811,433.1807,,,,,,,
1157.6304,14.75,18.0931,2.1811,0.0429678,111.0021,55.0053,0.375584,18.1984,17.1021,36.4002,433.1807,,,,,,,
1157.7828,14.75,18.1017,2.1786,0.0445139,110.7222,56.2035,0.365701,18.0659,17.0001,35.8358,433.1807,,,,,,,
1157.9352,14.75,18.1103,2.176,0.04606,110.4423,57.4017,0.355818,17.9334,16.8982,35.2715,433.1807,,,,,,,
1158.0876,14.75,18.0959,2.1698,0.0415363,110.1662,57.5292,0.351712,17.7594,16.7497,35.2173,433.4613,,,,,,,
1158.24,14.75,18.0645,2.161,0.0325226,109.8928,56.8647,0.351878,17.5548,16.5668,35.5404,433.9493,,,,,,,
1158.3924,14.75,18.0331,2.1521,0.0235089,109.6194,56.2001,0.352044,17.3502,16.384,35.8635,434.4374,,,,,,,
1158.5448,14.75,18.0434,2.1507,0.0180266,109.1871,55.7444,0.352293,17.1711,16.1953,36.1157,434.6438,,,,,,,
1158.6972,14.75,18.1536,2.1674,0.0210258,108.3731,55.7901,0.352743,17.0534,15.9929,36.1974,434.1739,,,,,,,
1158.8496,14.75,18.2639,2.1841,0.0240251,107.5591,55.8358,0.353193,16.9356,15.7904,36.2792,433.704,,,,,,,
1159.002,14.75,18.3793,2.2005,0.0272209,106.7804,55.8719,0.353823,16.8189,15.5904,36.3588,433.2467,,,,,,,
1159.1544,14.75,18.8824,2.1996,0.0451966,108.6563,55.1873,0.367969,16.7799,15.572,36.2752,433.7347,,,,,,,
1159.3068,14.75,19.3856,2.1987,0.0631724,110.5323,54.5027,0.382115,16.741,15.5536,36.1916,434.2228,,,,,,,
1159.4592,14.75,19.8888,2.1977,0.0811482,112.4082,53.8181,0.396261,16.702,15.5352,36.108,434.7108,,,,,,,
1159.6116,14.75,19.828,2.1963,0.0717102,111.9381,53.7763,0.392041,16.7278,15.6047,36.5935,434.4708,,,,,,,
1159.764,14.75,19.561,2.1946,0.0522501,110.6104,53.9695,0.381107,16.7774,15.7064,37.287,433.9646,,,,,,,
1159.9164,14.75,19.2941,2.1929,0.0327899,109.2826,54.1627,0.370173,16.8269,15.808,37.9805,433.4584,,,,,,,
1160.0688,14.75,19.0983,2.1954,0.0217345,108.4892,54.2876,0.366754,16.8766,15.8712,38.4959,433.1807,,,,,,,
